index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
5284,948-444,5,948-444PL1,Absent,40237,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,5,14,0,0,24,0,0,1,16,15,0,23,0,18,0,0,27,0,2,0,0,0,0,0,17,0,7,0,29,0,6,0,13,28,0,0,22,0,0,0,26,4,0,8,0,0,21,20,12,0,0,0,0,9,0,19,11,25,10,0,0,0,0,3,6,26,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5284,0,16.557488653555218,32.0,-4,0.8375,29,0.48,63,0.410625,0.578125,0.453125,,,,,RS,LEFT,
5287,948-444,8,948-444PL1,Absent,32284,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,4,17,29,30,0,0,0,3,15,16,28,31,0,39,0,40,14,18,26,0,32,0,0,41,13,19,25,5,0,0,0,38,12,20,24,0,0,0,0,0,7,8,23,37,36,0,6,0,11,9,22,0,35,44,43,42,10,1,21,0,34,0,33,2,4,28,Unicorn_Absent,-1,-1,Unicorn_Present,RS,5287,0,16.557488653555218,28.0,0,0.825,43,0.5,64,0.2868852459016393,0.5625,0.671875,0.8375,0.48,0.410625,26.0,LEFT,LEFT,0.453125
5290,948-444,11,948-444PL1,Absent,19727,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,16,17,32,0,0,0,0,2,15,18,31,0,0,0,0,3,14,19,30,0,0,0,0,4,12,20,29,0,0,0,0,6,13,21,28,0,0,0,0,5,11,22,27,0,0,0,0,7,10,24,26,0,0,0,0,8,9,23,25,0,0,0,0,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,LEFT,5290,0,16.557488653555218,32.0,31,0.99375,32,0.5957446808510638,62,0.027117229870671663,0.953125,1.0,0.825,0.5,0.2868852459016393,28.0,LEFT,LEFT,0.671875
5293,948-444,14,948-444PL1,Absent,18630,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,3,4,0,0,0,0,8,7,6,5,0,0,0,0,9,10,29,28,0,0,0,0,33,32,30,27,0,0,0,0,34,13,31,26,0,0,0,0,16,15,14,25,0,0,0,0,17,18,19,20,0,0,0,0,24,23,22,21,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,LEFT,5293,0,16.557488653555218,16.557488653555218,63,1.0,32,1.0,64,0.09090909090909094,1.0,1.0,0.99375,0.5957446808510638,0.027117229870671663,1.0,LEFT,LEFT,1.0
5294,948-444,15,948-444PL1,Absent,20750,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,2,4,0,0,0,0,8,7,6,5,0,0,0,0,9,10,12,11,0,0,0,0,18,17,15,13,0,0,0,0,19,20,22,23,0,0,0,0,26,27,25,24,0,0,0,0,29,28,31,30,0,0,0,0,35,34,33,32,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,LEFT,5294,0,16.557488653555218,32.0,95,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.0,LEFT,LEFT,1.0
5297,948-444,18,948-444PL1,Absent,17781,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,15,16,17,0,0,0,0,21,20,19,18,0,0,0,0,22,23,13,11,0,0,0,0,32,24,25,12,0,0,0,0,30,31,26,10,0,0,0,0,29,28,27,9,0,0,0,0,5,6,7,8,0,0,0,0,4,3,2,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,LEFT,5297,0,16.557488653555218,16.557488653555218,127,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LEFT,LEFT,1.0
5298,948-444,19,948-444PL1,Absent,19566,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,4,2,5,0,0,0,0,9,8,7,6,0,0,0,0,10,11,12,13,0,0,0,0,17,16,15,14,0,0,0,0,19,20,22,21,0,0,0,0,18,26,25,24,0,0,0,0,28,27,29,30,0,0,0,0,34,33,32,31,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,LEFT,5298,0,16.557488653555218,16.557488653555218,159,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LEFT,LEFT,1.0
5299,948-444,20,948-444PL1,Absent,17711,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,13,12,14,11,0,0,0,0,17,16,15,10,0,0,0,0,18,19,20,9,0,0,0,0,23,22,21,8,0,0,0,0,24,25,26,7,0,0,0,0,28,32,33,6,0,0,0,0,29,30,27,5,0,0,0,0,1,2,3,4,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Present,LEFT,5299,0,16.557488653555218,32.0,191,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LEFT,LEFT,1.0
5303,948-444,24,948-444PL1,Absent,18092,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,3,4,7,0,0,0,0,23,22,5,6,0,0,0,0,24,21,20,37,0,0,0,0,26,27,19,9,0,0,0,0,25,28,18,10,0,0,0,0,30,29,17,11,0,0,0,0,31,32,16,13,0,0,0,0,34,36,15,14,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,LEFT,5303,0,16.557488653555218,16.557488653555218,223,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LEFT,LEFT,1.0
5304,948-444,25,948-444PL1,Absent,16029,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,23,22,21,19,0,0,0,0,25,27,28,20,0,0,0,0,24,30,29,18,0,0,0,0,33,31,32,17,0,0,0,0,13,14,15,16,0,0,0,0,12,11,10,9,0,0,0,0,5,6,7,8,0,0,0,0,4,3,2,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,LEFT,5304,0,16.557488653555218,16.557488653555218,255,1.0,32,1.0,64,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LEFT,LEFT,1.0
